Agent: ddpg, Model: <class 'utils.envs.WorldModel'>, State: [288], Dir: iter1/
Ep: 295, Reward: 706.1188, Test: 700.3243 [292.13], Avg: 308.0532 (0.05)
Ep: 296, Reward: 705.7770, Test: 656.4789 [264.40], Avg: 312.6492 (0.05)
Ep: 297, Reward: 708.1423, Test: 580.1008 [278.96], Avg: 314.8754 (0.05)
Ep: 298, Reward: 690.1796, Test: 683.0702 [246.81], Avg: 318.1192 (0.05)
Ep: 299, Reward: 799.8265, Test: 652.2977 [297.56], Avg: 321.9543 (0.05)
Ep: 300, Reward: 693.0572, Test: 693.6619 [269.35], Avg: 326.3424 (0.05)
Ep: 301, Reward: 635.6093, Test: 480.2232 [219.45], Avg: 329.4384 (0.05)
Ep: 302, Reward: 718.0393, Test: 440.6930 [251.34], Avg: 330.5366 (0.05)
Ep: 303, Reward: 649.1364, Test: 660.0465 [261.93], Avg: 334.0230 (0.05)
Ep: 304, Reward: 719.7771, Test: 501.8772 [204.38], Avg: 334.9197 (0.05)
Ep: 305, Reward: 745.6351, Test: 535.8184 [273.98], Avg: 336.5123 (0.05)
Ep: 306, Reward: 710.0707, Test: 714.0241 [269.36], Avg: 340.0789 (0.05)
Ep: 307, Reward: 823.0042, Test: 676.8311 [248.19], Avg: 343.3332 (0.05)
Ep: 308, Reward: 812.9468, Test: 587.7931 [310.60], Avg: 345.4558 (0.04)
Ep: 309, Reward: 673.8012, Test: 575.4022 [290.26], Avg: 348.7665 (0.04)
Ep: 310, Reward: 634.4134, Test: 591.0386 [308.79], Avg: 350.6690 (0.04)
Ep: 311, Reward: 838.9172, Test: 558.9855 [275.32], Avg: 352.1455 (0.04)
Ep: 312, Reward: 703.0206, Test: 554.2270 [284.05], Avg: 354.1870 (0.04)
Ep: 313, Reward: 708.3006, Test: 679.4351 [232.13], Avg: 356.3842 (0.04)
Ep: 314, Reward: 852.5411, Test: 762.1112 [225.57], Avg: 361.3837 (0.04)
Ep: 315, Reward: 899.1336, Test: 668.1454 [254.00], Avg: 363.4824 (0.04)
Ep: 316, Reward: 771.0166, Test: 867.5668 [33.11], Avg: 370.5484 (0.04)
Ep: 317, Reward: 717.1594, Test: 840.4349 [159.74], Avg: 375.9980 (0.04)
Ep: 318, Reward: 774.8685, Test: 833.3219 [196.37], Avg: 380.9071 (0.04)
Ep: 319, Reward: 841.8503, Test: 711.1895 [231.33], Avg: 383.6666 (0.04)
Ep: 320, Reward: 791.7186, Test: 682.0268 [208.75], Avg: 385.7685 (0.04)
Ep: 321, Reward: 706.7862, Test: 726.7008 [250.20], Avg: 388.8711 (0.04)
Ep: 322, Reward: 835.6728, Test: 825.2030 [77.22], Avg: 392.6151 (0.04)
Ep: 323, Reward: 807.7728, Test: 847.0693 [109.09], Avg: 397.2706 (0.04)
Ep: 324, Reward: 746.2202, Test: 828.8620 [126.00], Avg: 401.7494 (0.04)
Ep: 325, Reward: 824.7046, Test: 719.8770 [217.85], Avg: 403.4622 (0.04)
Ep: 326, Reward: 818.4424, Test: 798.6431 [204.04], Avg: 406.1152 (0.04)
Ep: 327, Reward: 823.8943, Test: 764.3811 [129.30], Avg: 407.5749 (0.04)
Ep: 328, Reward: 783.2011, Test: 627.2701 [174.38], Avg: 408.0101 (0.04)
Ep: 329, Reward: 743.8046, Test: 740.7618 [222.15], Avg: 406.7015 (0.04)
Ep: 330, Reward: 713.3668, Test: 799.1318 [167.28], Avg: 408.2375 (0.04)
Ep: 331, Reward: 662.3874, Test: 753.4775 [230.42], Avg: 409.2702 (0.04)
Ep: 332, Reward: 832.8920, Test: 747.5394 [214.69], Avg: 412.5114 (0.04)
Ep: 333, Reward: 822.1752, Test: 666.6442 [233.53], Avg: 412.5139 (0.03)
Ep: 334, Reward: 772.6758, Test: 641.0397 [207.68], Avg: 412.4983 (0.03)
Ep: 335, Reward: 820.1791, Test: 761.8565 [208.18], Avg: 413.0374 (0.03)
Ep: 336, Reward: 780.2959, Test: 804.9540 [176.59], Avg: 415.8921 (0.03)
Ep: 337, Reward: 781.9289, Test: 837.2670 [46.43], Avg: 419.8758 (0.03)
Ep: 338, Reward: 690.7284, Test: 809.9212 [183.85], Avg: 420.5702 (0.03)
Ep: 339, Reward: 807.7711, Test: 808.9030 [114.91], Avg: 424.8293 (0.03)
Ep: 340, Reward: 698.2202, Test: 673.2503 [284.52], Avg: 425.4062 (0.03)
Ep: 341, Reward: 768.2614, Test: 733.4640 [228.55], Avg: 427.2264 (0.03)
Ep: 342, Reward: 799.2791, Test: 754.3693 [201.24], Avg: 429.2876 (0.03)
Ep: 343, Reward: 808.6065, Test: 750.6402 [251.95], Avg: 431.9445 (0.03)
Ep: 344, Reward: 859.1889, Test: 623.9635 [245.70], Avg: 432.4410 (0.03)
Ep: 345, Reward: 783.8799, Test: 643.3144 [223.45], Avg: 433.1708 (0.03)
Ep: 346, Reward: 654.8463, Test: 825.5696 [185.63], Avg: 437.1574 (0.03)
Ep: 347, Reward: 736.9317, Test: 836.4388 [146.18], Avg: 440.9897 (0.03)
Ep: 348, Reward: 672.7567, Test: 604.7504 [253.81], Avg: 442.6012 (0.03)
Ep: 349, Reward: 812.6480, Test: 700.1694 [237.81], Avg: 445.6751 (0.03)
Ep: 350, Reward: 777.4550, Test: 712.9628 [295.50], Avg: 446.5540 (0.03)
Ep: 351, Reward: 824.3388, Test: 657.4275 [242.78], Avg: 448.0123 (0.03)
Ep: 352, Reward: 874.2386, Test: 740.9180 [230.43], Avg: 448.2657 (0.03)
Ep: 353, Reward: 746.2619, Test: 739.6975 [220.66], Avg: 449.0203 (0.03)
Ep: 354, Reward: 742.4364, Test: 820.1441 [175.33], Avg: 449.2684 (0.03)
Ep: 355, Reward: 975.1684, Test: 706.7064 [244.73], Avg: 450.1745 (0.03)
Ep: 356, Reward: 776.9796, Test: 836.8895 [90.35], Avg: 454.8207 (0.03)
Ep: 357, Reward: 673.5961, Test: 752.0943 [173.66], Avg: 457.6675 (0.03)
Ep: 358, Reward: 607.9123, Test: 635.8659 [285.56], Avg: 458.3813 (0.03)
Ep: 359, Reward: 827.0258, Test: 734.1290 [245.63], Avg: 459.4435 (0.03)
Ep: 360, Reward: 852.8133, Test: 716.8518 [227.66], Avg: 461.1888 (0.03)
Ep: 361, Reward: 731.5300, Test: 667.0891 [251.82], Avg: 462.8228 (0.03)
Ep: 362, Reward: 854.2072, Test: 701.9224 [238.73], Avg: 463.0170 (0.03)
Ep: 363, Reward: 795.6595, Test: 695.5890 [171.37], Avg: 463.5716 (0.03)
Ep: 364, Reward: 716.2096, Test: 683.9692 [232.00], Avg: 463.3284 (0.03)
Ep: 365, Reward: 763.7182, Test: 536.5779 [335.05], Avg: 461.1771 (0.03)
Ep: 366, Reward: 723.3357, Test: 651.4075 [252.45], Avg: 461.9506 (0.02)
Ep: 367, Reward: 724.0035, Test: 656.3391 [236.54], Avg: 458.6912 (0.02)
Ep: 368, Reward: 792.9518, Test: 774.9187 [206.76], Avg: 461.4164 (0.02)
Ep: 369, Reward: 827.1550, Test: 564.2130 [236.39], Avg: 461.7505 (0.02)
Ep: 370, Reward: 733.6234, Test: 680.5049 [222.00], Avg: 463.5702 (0.02)
Ep: 371, Reward: 730.1471, Test: 668.1939 [211.98], Avg: 463.8957 (0.02)
Ep: 372, Reward: 791.8205, Test: 838.0843 [58.16], Avg: 466.1040 (0.02)
Ep: 373, Reward: 659.8145, Test: 724.6328 [216.88], Avg: 466.3323 (0.02)
Ep: 374, Reward: 689.2577, Test: 721.2872 [241.29], Avg: 468.0958 (0.02)
Ep: 375, Reward: 722.0928, Test: 677.4060 [226.51], Avg: 468.8485 (0.02)
Ep: 376, Reward: 762.5615, Test: 831.1592 [101.77], Avg: 472.2942 (0.02)
Ep: 377, Reward: 919.2071, Test: 879.0868 [16.29], Avg: 478.2142 (0.02)
Ep: 378, Reward: 802.6163, Test: 690.3113 [219.83], Avg: 479.6048 (0.02)
Ep: 379, Reward: 833.4231, Test: 788.6676 [252.65], Avg: 479.6366 (0.02)
Ep: 380, Reward: 778.1485, Test: 638.5550 [249.81], Avg: 480.5639 (0.02)
Ep: 381, Reward: 755.9866, Test: 806.0029 [158.80], Avg: 483.0314 (0.02)
Ep: 382, Reward: 752.8649, Test: 536.6751 [390.97], Avg: 478.5417 (0.02)
Ep: 383, Reward: 795.9657, Test: 817.1110 [124.35], Avg: 483.0480 (0.02)
Ep: 384, Reward: 769.2154, Test: 598.4987 [291.51], Avg: 479.5153 (0.02)
Ep: 385, Reward: 820.7108, Test: 783.4983 [136.83], Avg: 481.8090 (0.02)
Ep: 386, Reward: 742.6741, Test: 728.5117 [206.14], Avg: 483.7703 (0.02)
Ep: 387, Reward: 675.7881, Test: 619.3340 [317.31], Avg: 482.1562 (0.02)
Ep: 388, Reward: 681.5280, Test: 657.3987 [175.91], Avg: 481.4186 (0.02)
Ep: 389, Reward: 632.7583, Test: 682.3910 [203.18], Avg: 483.7065 (0.02)
Ep: 390, Reward: 869.0020, Test: 786.9726 [211.86], Avg: 483.8621 (0.02)
Ep: 391, Reward: 828.3145, Test: 799.2166 [215.48], Avg: 485.6522 (0.02)
Ep: 392, Reward: 736.1699, Test: 673.9523 [241.29], Avg: 486.5237 (0.02)
Ep: 393, Reward: 611.8751, Test: 740.4854 [200.38], Avg: 488.4263 (0.02)
Ep: 394, Reward: 705.2176, Test: 706.8079 [229.97], Avg: 489.4796 (0.02)
Ep: 395, Reward: 757.6384, Test: 782.7672 [149.03], Avg: 491.7351 (0.02)
Ep: 396, Reward: 764.9855, Test: 825.0938 [101.48], Avg: 495.0504 (0.02)
Ep: 397, Reward: 795.8926, Test: 814.8450 [101.68], Avg: 499.1707 (0.02)
Ep: 398, Reward: 849.4557, Test: 867.2669 [61.73], Avg: 502.8635 (0.02)
Ep: 399, Reward: 737.3939, Test: 645.2772 [258.36], Avg: 503.1854 (0.02)
Ep: 400, Reward: 717.6820, Test: 620.5240 [229.43], Avg: 502.8532 (0.02)
Ep: 401, Reward: 719.1337, Test: 530.6760 [211.20], Avg: 503.4403 (0.02)
Ep: 402, Reward: 673.3536, Test: 758.8791 [181.28], Avg: 507.3228 (0.02)
Ep: 403, Reward: 787.6102, Test: 677.9495 [207.19], Avg: 508.0491 (0.02)
Ep: 404, Reward: 787.0002, Test: 561.7940 [209.11], Avg: 508.6010 (0.02)
Ep: 405, Reward: 618.3096, Test: 665.7804 [209.23], Avg: 510.5482 (0.02)
Ep: 406, Reward: 699.5164, Test: 712.9047 [217.02], Avg: 511.0604 (0.02)
Ep: 407, Reward: 743.9783, Test: 588.9889 [280.25], Avg: 509.8614 (0.02)
Ep: 408, Reward: 639.8087, Test: 576.0132 [244.01], Avg: 510.4095 (0.02)
Ep: 409, Reward: 603.3305, Test: 555.5269 [241.03], Avg: 510.7031 (0.02)
Ep: 410, Reward: 692.0656, Test: 657.1717 [236.73], Avg: 512.0850 (0.02)
Ep: 411, Reward: 751.8495, Test: 579.8460 [319.19], Avg: 511.8549 (0.02)
Ep: 412, Reward: 715.1493, Test: 737.4939 [269.60], Avg: 513.8321 (0.02)
Ep: 413, Reward: 593.1042, Test: 786.7116 [136.45], Avg: 515.8617 (0.02)
Ep: 414, Reward: 703.0119, Test: 597.2092 [239.34], Avg: 514.0749 (0.02)
Ep: 415, Reward: 795.3196, Test: 749.3761 [254.81], Avg: 514.8791 (0.01)
Ep: 416, Reward: 671.5260, Test: 717.1258 [273.01], Avg: 510.9757 (0.01)
Ep: 417, Reward: 713.8331, Test: 563.7400 [302.77], Avg: 506.7785 (0.01)
Ep: 418, Reward: 731.9949, Test: 631.5526 [212.00], Avg: 504.6045 (0.01)
Ep: 419, Reward: 647.5271, Test: 507.4561 [250.94], Avg: 502.3710 (0.01)
Ep: 420, Reward: 662.3993, Test: 663.9741 [248.75], Avg: 501.7905 (0.01)
Ep: 421, Reward: 685.5532, Test: 616.4695 [253.00], Avg: 500.6601 (0.01)
Ep: 422, Reward: 716.9123, Test: 681.5429 [236.43], Avg: 497.6315 (0.01)
Ep: 423, Reward: 779.5716, Test: 689.5505 [279.73], Avg: 494.3499 (0.01)
Ep: 424, Reward: 778.0627, Test: 711.5274 [169.42], Avg: 492.7424 (0.01)
Ep: 425, Reward: 756.6071, Test: 709.3750 [225.78], Avg: 492.5580 (0.01)
Ep: 426, Reward: 832.5829, Test: 735.1519 [103.47], Avg: 492.9288 (0.01)
Ep: 427, Reward: 689.0952, Test: 838.2954 [78.52], Avg: 494.1757 (0.01)
Ep: 428, Reward: 794.2805, Test: 764.4528 [202.75], Avg: 495.2638 (0.01)
Ep: 429, Reward: 848.6775, Test: 628.5925 [250.35], Avg: 493.8601 (0.01)
Ep: 430, Reward: 819.5518, Test: 825.6651 [71.25], Avg: 495.0857 (0.01)
Ep: 431, Reward: 885.3663, Test: 762.8181 [220.32], Avg: 495.2802 (0.01)
Ep: 432, Reward: 798.4581, Test: 703.9992 [251.21], Avg: 494.4796 (0.01)
Ep: 433, Reward: 785.9130, Test: 746.7868 [222.91], Avg: 495.3872 (0.01)
Ep: 434, Reward: 854.6299, Test: 798.2271 [122.54], Avg: 497.8104 (0.01)
Ep: 435, Reward: 768.8463, Test: 613.3983 [239.82], Avg: 496.0095 (0.01)
Ep: 436, Reward: 601.3726, Test: 746.8728 [211.79], Avg: 495.0767 (0.01)
Ep: 437, Reward: 743.2270, Test: 700.1657 [251.41], Avg: 491.6559 (0.01)
Ep: 438, Reward: 718.7441, Test: 677.9078 [147.87], Avg: 490.6956 (0.01)
Ep: 439, Reward: 715.1965, Test: 740.5677 [208.34], Avg: 489.0779 (0.01)
Ep: 440, Reward: 702.9433, Test: 661.1103 [257.01], Avg: 489.2316 (0.01)
Ep: 441, Reward: 676.6461, Test: 692.2342 [225.83], Avg: 488.8465 (0.01)
Ep: 442, Reward: 830.5366, Test: 697.3331 [253.61], Avg: 487.7524 (0.01)
Ep: 443, Reward: 833.6761, Test: 754.7355 [121.98], Avg: 489.0931 (0.01)
Ep: 444, Reward: 743.1027, Test: 832.7017 [74.11], Avg: 492.8964 (0.01)
Ep: 445, Reward: 787.3027, Test: 670.8751 [168.33], Avg: 493.7232 (0.01)
Ep: 446, Reward: 707.3236, Test: 774.5260 [180.94], Avg: 493.2597 (0.01)
Ep: 447, Reward: 693.8979, Test: 702.9829 [201.27], Avg: 491.3743 (0.01)
Ep: 448, Reward: 697.9506, Test: 545.1134 [265.54], Avg: 490.6605 (0.01)
Ep: 449, Reward: 723.2426, Test: 656.7897 [254.41], Avg: 490.0607 (0.01)
Ep: 450, Reward: 599.2500, Test: 717.7776 [247.90], Avg: 490.5848 (0.01)
Ep: 451, Reward: 685.1705, Test: 528.4186 [213.73], Avg: 489.5852 (0.01)
Ep: 452, Reward: 694.0161, Test: 753.9319 [221.58], Avg: 489.8038 (0.01)
Ep: 453, Reward: 689.8580, Test: 816.2585 [77.86], Avg: 491.9974 (0.01)
Ep: 454, Reward: 745.1551, Test: 756.8363 [119.65], Avg: 491.9211 (0.01)
Ep: 455, Reward: 789.8643, Test: 747.9743 [219.39], Avg: 492.5871 (0.01)
Ep: 456, Reward: 681.3852, Test: 583.1636 [236.19], Avg: 488.5914 (0.01)
Ep: 457, Reward: 801.9946, Test: 718.7566 [200.52], Avg: 487.9895 (0.01)
Ep: 458, Reward: 810.8324, Test: 703.8386 [196.83], Avg: 489.5566 (0.01)
Ep: 459, Reward: 708.3757, Test: 657.0505 [208.03], Avg: 489.1618 (0.01)
Ep: 460, Reward: 657.6757, Test: 708.1214 [254.04], Avg: 488.8106 (0.01)
Ep: 461, Reward: 665.8778, Test: 714.3846 [232.39], Avg: 489.4779 (0.01)
Ep: 462, Reward: 779.0133, Test: 723.9847 [249.77], Avg: 489.5881 (0.01)
Ep: 463, Reward: 659.4413, Test: 506.9250 [269.13], Avg: 486.7239 (0.01)
Ep: 464, Reward: 687.2385, Test: 861.3403 [28.18], Avg: 490.5357 (0.01)
Ep: 465, Reward: 791.3277, Test: 608.7081 [311.14], Avg: 491.4962 (0.01)
Ep: 466, Reward: 811.8905, Test: 745.9625 [222.29], Avg: 492.7433 (0.01)
Ep: 467, Reward: 692.2111, Test: 753.9582 [215.18], Avg: 493.9331 (0.01)
Ep: 468, Reward: 717.7464, Test: 639.7690 [281.95], Avg: 491.8296 (0.01)
Ep: 469, Reward: 770.0172, Test: 625.0077 [251.40], Avg: 492.2874 (0.01)
Ep: 470, Reward: 729.9611, Test: 652.0063 [189.32], Avg: 492.3292 (0.01)
Ep: 471, Reward: 721.8676, Test: 715.5120 [208.89], Avg: 492.8333 (0.01)
Ep: 472, Reward: 614.4764, Test: 492.4469 [228.63], Avg: 487.6723 (0.01)
Ep: 473, Reward: 647.0690, Test: 573.3210 [275.78], Avg: 485.5702 (0.01)
Ep: 474, Reward: 507.3056, Test: 556.0571 [254.40], Avg: 483.7867 (0.01)
Ep: 475, Reward: 669.1737, Test: 676.4303 [216.36], Avg: 483.8785 (0.01)
Ep: 476, Reward: 637.1399, Test: 615.9845 [213.36], Avg: 480.6110 (0.01)
Ep: 477, Reward: 493.6588, Test: 632.2167 [217.26], Avg: 476.1325 (0.01)
Ep: 478, Reward: 599.2523, Test: 612.8480 [260.37], Avg: 474.9525 (0.01)
Ep: 479, Reward: 653.7850, Test: 763.1988 [102.59], Avg: 476.1985 (0.01)
Ep: 480, Reward: 611.1667, Test: 834.8678 [110.98], Avg: 479.5499 (0.01)
Ep: 481, Reward: 762.4910, Test: 753.1655 [167.63], Avg: 478.9332 (0.01)
Ep: 482, Reward: 710.6130, Test: 586.3285 [213.12], Avg: 481.2082 (0.01)
Ep: 483, Reward: 785.7598, Test: 687.4771 [187.56], Avg: 479.2797 (0.01)
Ep: 484, Reward: 755.0502, Test: 656.8247 [225.04], Avg: 480.5277 (0.01)
Ep: 485, Reward: 761.2742, Test: 719.5086 [203.39], Avg: 479.2222 (0.01)
Ep: 486, Reward: 722.0457, Test: 498.7893 [261.88], Avg: 476.3675 (0.01)
Ep: 487, Reward: 759.5792, Test: 788.5640 [133.47], Avg: 479.8982 (0.01)
Ep: 488, Reward: 614.9493, Test: 798.7526 [101.22], Avg: 482.0586 (0.01)
Ep: 489, Reward: 660.1344, Test: 825.4373 [115.07], Avg: 484.3702 (0.01)
Ep: 490, Reward: 815.9065, Test: 769.4049 [221.81], Avg: 484.0950 (0.01)
Ep: 491, Reward: 760.6284, Test: 747.3954 [200.58], Avg: 483.7258 (0.01)
Ep: 492, Reward: 768.5962, Test: 792.5402 [205.00], Avg: 485.2746 (0.01)
Ep: 493, Reward: 817.3308, Test: 813.1805 [135.31], Avg: 486.6522 (0.01)
Ep: 494, Reward: 884.6733, Test: 727.7674 [146.12], Avg: 487.7004 (0.01)
Ep: 495, Reward: 777.5905, Test: 882.4654 [35.22], Avg: 489.8354 (0.01)
Ep: 496, Reward: 788.2156, Test: 781.4962 [157.14], Avg: 488.8428 (0.01)
Ep: 497, Reward: 733.8847, Test: 735.6466 [214.81], Avg: 486.9195 (0.01)
Ep: 498, Reward: 729.3932, Test: 636.4358 [264.23], Avg: 482.5861 (0.01)
Ep: 499, Reward: 734.9874, Test: 706.6994 [243.66], Avg: 483.3473 (0.01)
