Agent: ddpg, Model: <class 'utils.envs.WorldModel'>, State: [288], Dir: iter1/
Ep: 295, Reward: 803.5372, Test: 837.6819 [99.49], Avg: 543.1794 (0.010)
Ep: 296, Reward: 967.1052, Test: 634.2215 [209.26], Avg: 540.5909 (0.010)
Ep: 297, Reward: 883.4485, Test: 867.7530 [18.81], Avg: 542.9376 (0.010)
Ep: 298, Reward: 776.8520, Test: 824.2744 [95.21], Avg: 545.9503 (0.010)
Ep: 299, Reward: 926.9609, Test: 829.2083 [120.53], Avg: 547.6279 (0.010)
Ep: 300, Reward: 778.2812, Test: 711.5736 [201.63], Avg: 546.9520 (0.010)
Ep: 301, Reward: 890.2589, Test: 791.1654 [199.27], Avg: 549.7047 (0.010)
Ep: 302, Reward: 872.5787, Test: 810.7128 [179.57], Avg: 549.5055 (0.010)
Ep: 303, Reward: 762.6007, Test: 832.2217 [74.03], Avg: 554.0479 (0.010)
Ep: 304, Reward: 716.5496, Test: 875.3542 [46.14], Avg: 558.0157 (0.010)
Ep: 305, Reward: 833.8659, Test: 766.9958 [145.16], Avg: 556.5897 (0.010)
Ep: 306, Reward: 879.6267, Test: 874.9749 [23.36], Avg: 559.5880 (0.010)
Ep: 307, Reward: 743.1867, Test: 779.2222 [236.83], Avg: 560.0464 (0.010)
Ep: 308, Reward: 871.3544, Test: 814.5792 [99.23], Avg: 560.6525 (0.010)
Ep: 309, Reward: 698.4207, Test: 853.9643 [21.31], Avg: 563.2625 (0.010)
Ep: 310, Reward: 811.9154, Test: 766.3839 [123.73], Avg: 562.8506 (0.010)
Ep: 311, Reward: 757.6392, Test: 804.3355 [216.03], Avg: 562.8509 (0.010)
Ep: 312, Reward: 865.1871, Test: 815.9764 [101.05], Avg: 564.6490 (0.010)
Ep: 313, Reward: 857.9099, Test: 850.8584 [117.05], Avg: 565.7144 (0.010)
Ep: 314, Reward: 794.9745, Test: 843.3178 [158.97], Avg: 566.4083 (0.010)
Ep: 315, Reward: 665.4464, Test: 763.4271 [218.08], Avg: 565.2701 (0.010)
Ep: 316, Reward: 800.6461, Test: 838.2958 [140.40], Avg: 566.9008 (0.010)
Ep: 317, Reward: 959.1008, Test: 794.7591 [200.46], Avg: 569.4290 (0.010)
Ep: 318, Reward: 885.7987, Test: 850.1946 [80.46], Avg: 570.8536 (0.010)
Ep: 319, Reward: 947.5453, Test: 795.3067 [177.92], Avg: 570.1611 (0.010)
Ep: 320, Reward: 834.6051, Test: 790.0299 [197.29], Avg: 567.2903 (0.010)
Ep: 321, Reward: 862.2312, Test: 812.5913 [155.22], Avg: 565.9783 (0.010)
Ep: 322, Reward: 725.6543, Test: 702.5697 [227.06], Avg: 566.4252 (0.010)
Ep: 323, Reward: 693.0068, Test: 561.3103 [263.68], Avg: 561.1999 (0.010)
Ep: 324, Reward: 710.7026, Test: 887.7131 [29.64], Avg: 564.0652 (0.010)
Ep: 325, Reward: 814.5632, Test: 666.1156 [234.51], Avg: 566.5475 (0.010)
Ep: 326, Reward: 747.4957, Test: 505.4376 [281.37], Avg: 565.7875 (0.010)
Ep: 327, Reward: 818.1313, Test: 791.7346 [173.46], Avg: 568.4885 (0.010)
Ep: 328, Reward: 752.2803, Test: 739.7134 [187.09], Avg: 569.0241 (0.010)
Ep: 329, Reward: 850.6585, Test: 830.5532 [76.24], Avg: 571.0533 (0.010)
Ep: 330, Reward: 843.0219, Test: 866.8715 [71.91], Avg: 576.6177 (0.010)
Ep: 331, Reward: 729.8012, Test: 863.9217 [17.82], Avg: 579.9298 (0.010)
Ep: 332, Reward: 747.9081, Test: 843.3829 [97.14], Avg: 580.1046 (0.010)
Ep: 333, Reward: 858.6103, Test: 792.9811 [186.04], Avg: 582.3250 (0.010)
Ep: 334, Reward: 765.7457, Test: 832.8446 [112.76], Avg: 585.7096 (0.010)
Ep: 335, Reward: 775.0454, Test: 837.8400 [93.42], Avg: 590.2695 (0.010)
Ep: 336, Reward: 824.1359, Test: 815.7322 [151.30], Avg: 591.9625 (0.010)
Ep: 337, Reward: 801.8606, Test: 896.3634 [28.43], Avg: 594.7899 (0.010)
Ep: 338, Reward: 839.1757, Test: 850.6531 [70.10], Avg: 598.8746 (0.010)
Ep: 339, Reward: 797.1857, Test: 806.2458 [164.30], Avg: 601.0806 (0.010)
Ep: 340, Reward: 911.9497, Test: 679.3740 [192.01], Avg: 602.2913 (0.010)
Ep: 341, Reward: 830.0868, Test: 807.1126 [209.58], Avg: 601.3900 (0.010)
Ep: 342, Reward: 859.4606, Test: 865.9139 [104.27], Avg: 602.8230 (0.010)
Ep: 343, Reward: 807.5288, Test: 860.0879 [141.62], Avg: 604.4422 (0.010)
Ep: 344, Reward: 837.4997, Test: 659.0008 [315.87], Avg: 602.7985 (0.010)
Ep: 345, Reward: 812.6698, Test: 714.4092 [237.17], Avg: 601.5281 (0.010)
Ep: 346, Reward: 805.3935, Test: 676.8724 [260.94], Avg: 598.0689 (0.010)
Ep: 347, Reward: 681.2255, Test: 802.4255 [174.19], Avg: 599.5486 (0.010)
Ep: 348, Reward: 884.3351, Test: 681.1526 [208.31], Avg: 597.7356 (0.010)
Ep: 349, Reward: 809.1451, Test: 850.0650 [123.84], Avg: 596.3700 (0.010)
Ep: 350, Reward: 843.7337, Test: 789.8869 [176.08], Avg: 593.7153 (0.010)
Ep: 351, Reward: 953.0612, Test: 899.7898 [27.41], Avg: 598.2760 (0.010)
Ep: 352, Reward: 819.6359, Test: 895.0309 [33.94], Avg: 599.0234 (0.010)
Ep: 353, Reward: 630.3138, Test: 769.8729 [202.38], Avg: 599.2997 (0.010)
Ep: 354, Reward: 674.5724, Test: 626.5709 [269.16], Avg: 598.0627 (0.010)
Ep: 355, Reward: 770.9126, Test: 881.4029 [35.25], Avg: 599.8804 (0.010)
Ep: 356, Reward: 844.4430, Test: 738.1654 [236.70], Avg: 600.2253 (0.010)
Ep: 357, Reward: 768.7362, Test: 634.1873 [269.80], Avg: 595.5254 (0.010)
Ep: 358, Reward: 737.3919, Test: 761.7970 [191.78], Avg: 593.2684 (0.010)
Ep: 359, Reward: 816.3722, Test: 687.6114 [258.57], Avg: 590.6074 (0.010)
Ep: 360, Reward: 698.9672, Test: 810.6066 [124.76], Avg: 591.4098 (0.010)
Ep: 361, Reward: 741.5930, Test: 637.1538 [260.74], Avg: 588.2757 (0.010)
Ep: 362, Reward: 954.3019, Test: 580.4064 [313.42], Avg: 585.0981 (0.010)
Ep: 363, Reward: 668.4787, Test: 591.3102 [286.32], Avg: 583.6580 (0.010)
Ep: 364, Reward: 812.8531, Test: 710.8254 [246.33], Avg: 583.8065 (0.010)
Ep: 365, Reward: 629.4352, Test: 754.1959 [168.54], Avg: 582.3261 (0.010)
Ep: 366, Reward: 622.6412, Test: 746.1287 [252.99], Avg: 582.6447 (0.010)
Ep: 367, Reward: 613.0672, Test: 709.3424 [295.93], Avg: 580.7495 (0.010)
Ep: 368, Reward: 657.6863, Test: 733.8452 [274.30], Avg: 581.8268 (0.010)
Ep: 369, Reward: 868.6314, Test: 759.3072 [234.20], Avg: 581.7810 (0.010)
Ep: 370, Reward: 749.1718, Test: 687.7256 [268.50], Avg: 582.7334 (0.010)
Ep: 371, Reward: 622.4428, Test: 649.0521 [226.01], Avg: 582.7814 (0.010)
Ep: 372, Reward: 728.7037, Test: 755.1920 [174.81], Avg: 586.4175 (0.010)
Ep: 373, Reward: 739.3219, Test: 886.8243 [21.03], Avg: 589.5443 (0.010)
Ep: 374, Reward: 885.3632, Test: 780.9874 [135.24], Avg: 592.7242 (0.010)
Ep: 375, Reward: 693.5468, Test: 769.6980 [162.97], Avg: 595.5776 (0.010)
Ep: 376, Reward: 771.7586, Test: 854.5275 [28.21], Avg: 599.2354 (0.010)
Ep: 377, Reward: 839.6811, Test: 878.8780 [11.78], Avg: 603.2668 (0.010)
Ep: 378, Reward: 816.2006, Test: 629.4528 [291.29], Avg: 598.6679 (0.010)
Ep: 379, Reward: 726.6854, Test: 733.1517 [220.73], Avg: 598.0667 (0.010)
Ep: 380, Reward: 842.4495, Test: 789.1155 [114.02], Avg: 601.0108 (0.010)
Ep: 381, Reward: 753.7616, Test: 798.4153 [151.62], Avg: 603.2745 (0.010)
Ep: 382, Reward: 754.1211, Test: 787.5563 [215.98], Avg: 602.9594 (0.010)
Ep: 383, Reward: 815.7491, Test: 786.6416 [197.67], Avg: 605.0487 (0.010)
Ep: 384, Reward: 775.0461, Test: 535.2281 [249.34], Avg: 603.8867 (0.010)
Ep: 385, Reward: 654.4657, Test: 705.1721 [197.60], Avg: 604.3177 (0.010)
Ep: 386, Reward: 623.7317, Test: 662.8474 [195.65], Avg: 603.5008 (0.010)
Ep: 387, Reward: 581.6172, Test: 866.1928 [12.74], Avg: 603.8845 (0.010)
Ep: 388, Reward: 794.1072, Test: 660.7186 [252.58], Avg: 604.8687 (0.010)
Ep: 389, Reward: 742.8446, Test: 796.5427 [171.68], Avg: 605.4091 (0.010)
Ep: 390, Reward: 757.8029, Test: 610.9766 [224.44], Avg: 604.8403 (0.010)
Ep: 391, Reward: 815.2185, Test: 807.5540 [171.58], Avg: 605.6002 (0.010)
Ep: 392, Reward: 723.5327, Test: 799.1451 [133.18], Avg: 606.6335 (0.010)
Ep: 393, Reward: 909.5447, Test: 858.8039 [112.81], Avg: 609.1971 (0.010)
Ep: 394, Reward: 763.9480, Test: 817.3116 [108.70], Avg: 608.4361 (0.010)
Ep: 395, Reward: 795.3942, Test: 858.0973 [66.45], Avg: 608.9707 (0.010)
Ep: 396, Reward: 861.9047, Test: 537.2389 [250.07], Avg: 607.5928 (0.010)
Ep: 397, Reward: 720.6510, Test: 783.7576 [198.99], Avg: 604.9511 (0.010)
Ep: 398, Reward: 785.5613, Test: 757.6646 [203.25], Avg: 603.2046 (0.010)
Ep: 399, Reward: 709.4725, Test: 763.4194 [144.56], Avg: 602.3064 (0.010)
Ep: 400, Reward: 786.9569, Test: 864.7051 [17.87], Avg: 605.6754 (0.010)
Ep: 401, Reward: 857.9955, Test: 744.1936 [195.66], Avg: 605.2418 (0.010)
Ep: 402, Reward: 719.1387, Test: 707.9268 [204.96], Avg: 603.9600 (0.010)
Ep: 403, Reward: 716.5510, Test: 745.7196 [208.14], Avg: 601.7539 (0.010)
Ep: 404, Reward: 834.5463, Test: 639.1905 [192.03], Avg: 597.9334 (0.010)
Ep: 405, Reward: 837.6279, Test: 793.9208 [190.98], Avg: 597.7445 (0.010)
Ep: 406, Reward: 880.1918, Test: 798.5064 [167.76], Avg: 595.5358 (0.010)
Ep: 407, Reward: 827.2544, Test: 752.5853 [174.81], Avg: 595.8897 (0.010)
Ep: 408, Reward: 780.6643, Test: 681.1068 [266.59], Avg: 592.8814 (0.010)
Ep: 409, Reward: 696.9985, Test: 816.8593 [122.63], Avg: 591.4972 (0.010)
Ep: 410, Reward: 809.0637, Test: 874.0825 [51.89], Avg: 593.2927 (0.010)
Ep: 411, Reward: 768.1318, Test: 640.3171 [218.87], Avg: 591.6241 (0.010)
Ep: 412, Reward: 795.6843, Test: 637.4039 [193.14], Avg: 588.9175 (0.010)
Ep: 413, Reward: 645.2482, Test: 800.8411 [126.03], Avg: 588.3275 (0.010)
Ep: 414, Reward: 633.4618, Test: 682.0750 [216.94], Avg: 586.1354 (0.010)
Ep: 415, Reward: 677.1995, Test: 581.9853 [180.63], Avg: 584.6954 (0.010)
Ep: 416, Reward: 579.4472, Test: 692.4747 [175.43], Avg: 582.8869 (0.010)
Ep: 417, Reward: 771.2162, Test: 631.9104 [236.40], Avg: 580.8991 (0.010)
Ep: 418, Reward: 590.3572, Test: 709.2655 [122.37], Avg: 579.0706 (0.010)
Ep: 419, Reward: 702.2179, Test: 766.0252 [130.97], Avg: 579.2472 (0.010)
Ep: 420, Reward: 694.7085, Test: 747.2882 [138.15], Avg: 579.4112 (0.010)
Ep: 421, Reward: 795.6213, Test: 658.6730 [235.16], Avg: 577.0726 (0.010)
Ep: 422, Reward: 817.7517, Test: 685.9100 [174.58], Avg: 577.4308 (0.010)
Ep: 423, Reward: 730.5187, Test: 765.8125 [121.69], Avg: 580.8957 (0.010)
Ep: 424, Reward: 762.9499, Test: 740.4235 [219.68], Avg: 577.5224 (0.010)
Ep: 425, Reward: 801.4729, Test: 792.2812 [75.99], Avg: 580.3692 (0.010)
Ep: 426, Reward: 641.5110, Test: 704.8638 [96.98], Avg: 584.2074 (0.010)
Ep: 427, Reward: 786.5841, Test: 778.8499 [153.68], Avg: 584.2764 (0.010)
Ep: 428, Reward: 704.1340, Test: 670.6102 [217.01], Avg: 583.2861 (0.010)
Ep: 429, Reward: 699.8188, Test: 612.8645 [210.79], Avg: 579.7637 (0.010)
Ep: 430, Reward: 737.0948, Test: 621.8895 [248.80], Avg: 575.5450 (0.010)
Ep: 431, Reward: 680.7386, Test: 723.3818 [206.07], Avg: 572.2571 (0.010)
Ep: 432, Reward: 734.9396, Test: 675.4527 [266.35], Avg: 568.8858 (0.010)
Ep: 433, Reward: 738.9248, Test: 788.8650 [89.71], Avg: 569.8079 (0.010)
Ep: 434, Reward: 834.5515, Test: 759.5181 [169.27], Avg: 568.5095 (0.010)
Ep: 435, Reward: 681.5567, Test: 700.6419 [275.85], Avg: 565.3132 (0.010)
Ep: 436, Reward: 770.4178, Test: 766.9335 [195.06], Avg: 564.3875 (0.010)
Ep: 437, Reward: 767.3512, Test: 695.9733 [244.04], Avg: 560.2275 (0.010)
Ep: 438, Reward: 832.8670, Test: 839.8738 [122.77], Avg: 559.5930 (0.010)
Ep: 439, Reward: 682.3053, Test: 843.4708 [108.30], Avg: 560.5253 (0.010)
Ep: 440, Reward: 761.8918, Test: 866.9855 [87.26], Avg: 563.4489 (0.010)
Ep: 441, Reward: 786.4826, Test: 830.7392 [116.48], Avg: 564.6161 (0.010)
Ep: 442, Reward: 858.5258, Test: 723.9356 [182.53], Avg: 562.4138 (0.010)
Ep: 443, Reward: 807.2087, Test: 796.7113 [126.63], Avg: 561.9298 (0.010)
Ep: 444, Reward: 811.4081, Test: 818.8906 [109.58], Avg: 565.5916 (0.010)
Ep: 445, Reward: 779.5102, Test: 862.2315 [38.82], Avg: 569.0533 (0.010)
Ep: 446, Reward: 787.5755, Test: 859.8034 [89.37], Avg: 572.5983 (0.010)
Ep: 447, Reward: 798.0469, Test: 780.2875 [178.08], Avg: 572.3380 (0.010)
Ep: 448, Reward: 777.9567, Test: 627.1800 [263.12], Avg: 571.2501 (0.010)
Ep: 449, Reward: 746.6806, Test: 753.7602 [217.46], Avg: 569.3509 (0.010)
Ep: 450, Reward: 716.5426, Test: 765.8092 [131.63], Avg: 569.5546 (0.010)
Ep: 451, Reward: 768.0007, Test: 650.0694 [255.66], Avg: 564.7749 (0.010)
Ep: 452, Reward: 737.7127, Test: 784.0151 [153.89], Avg: 562.4653 (0.010)
Ep: 453, Reward: 742.2744, Test: 802.9003 [116.93], Avg: 563.6500 (0.010)
Ep: 454, Reward: 772.4618, Test: 744.4407 [196.42], Avg: 565.5561 (0.010)
Ep: 455, Reward: 661.2015, Test: 639.5177 [262.31], Avg: 560.8667 (0.010)
Ep: 456, Reward: 767.4689, Test: 626.4639 [286.18], Avg: 559.2549 (0.010)
Ep: 457, Reward: 685.3854, Test: 562.9776 [298.66], Avg: 558.2542 (0.010)
Ep: 458, Reward: 656.9498, Test: 628.2764 [158.51], Avg: 557.2516 (0.010)
Ep: 459, Reward: 735.1351, Test: 672.8291 [216.61], Avg: 557.5234 (0.010)
Ep: 460, Reward: 706.4326, Test: 796.8049 [111.45], Avg: 557.5184 (0.010)
Ep: 461, Reward: 618.8620, Test: 574.1616 [206.54], Avg: 557.4305 (0.010)
Ep: 462, Reward: 733.1997, Test: 839.9472 [28.63], Avg: 562.8739 (0.010)
Ep: 463, Reward: 741.1289, Test: 517.4610 [268.98], Avg: 562.3088 (0.010)
Ep: 464, Reward: 666.9023, Test: 820.4872 [104.24], Avg: 564.8263 (0.010)
Ep: 465, Reward: 723.8230, Test: 740.6264 [220.23], Avg: 564.1737 (0.010)
Ep: 466, Reward: 679.3211, Test: 699.8240 [214.23], Avg: 564.0983 (0.010)
Ep: 467, Reward: 667.3352, Test: 730.8229 [153.77], Avg: 565.7348 (0.010)
Ep: 468, Reward: 803.2380, Test: 722.5105 [206.32], Avg: 566.3012 (0.010)
Ep: 469, Reward: 744.1908, Test: 656.0637 [230.34], Avg: 565.3074 (0.010)
Ep: 470, Reward: 803.3564, Test: 750.4252 [221.91], Avg: 566.4003 (0.010)
Ep: 471, Reward: 750.1687, Test: 858.7990 [21.03], Avg: 570.5475 (0.010)
Ep: 472, Reward: 829.6636, Test: 771.0406 [156.21], Avg: 570.8920 (0.010)
Ep: 473, Reward: 882.3731, Test: 787.8712 [124.91], Avg: 568.8637 (0.010)
Ep: 474, Reward: 814.6750, Test: 751.3666 [206.67], Avg: 567.8532 (0.010)
Ep: 475, Reward: 726.6913, Test: 790.9198 [100.70], Avg: 568.6881 (0.010)
Ep: 476, Reward: 763.8672, Test: 728.7813 [217.00], Avg: 565.5428 (0.010)
Ep: 477, Reward: 824.4448, Test: 790.0969 [84.90], Avg: 563.9237 (0.010)
Ep: 478, Reward: 822.2586, Test: 799.1542 [206.03], Avg: 566.4733 (0.010)
Ep: 479, Reward: 790.9493, Test: 867.9361 [22.30], Avg: 569.8055 (0.010)
Ep: 480, Reward: 779.2291, Test: 811.3403 [84.02], Avg: 570.3277 (0.010)
Ep: 481, Reward: 852.9182, Test: 786.4218 [153.70], Avg: 570.1870 (0.010)
Ep: 482, Reward: 808.4798, Test: 786.4076 [167.26], Avg: 570.6627 (0.010)
Ep: 483, Reward: 741.3873, Test: 721.9043 [209.21], Avg: 569.9000 (0.010)
Ep: 484, Reward: 719.3028, Test: 688.8728 [158.77], Avg: 572.3422 (0.010)
Ep: 485, Reward: 747.5833, Test: 813.5028 [81.51], Avg: 574.5863 (0.010)
Ep: 486, Reward: 735.7114, Test: 854.0865 [74.47], Avg: 577.7106 (0.010)
Ep: 487, Reward: 761.5012, Test: 819.9604 [119.71], Avg: 576.1785 (0.010)
Ep: 488, Reward: 794.7702, Test: 815.9728 [129.77], Avg: 578.9591 (0.010)
Ep: 489, Reward: 836.3922, Test: 870.0050 [18.86], Avg: 581.2219 (0.010)
Ep: 490, Reward: 845.9887, Test: 856.2855 [63.54], Avg: 585.2840 (0.010)
Ep: 491, Reward: 814.5642, Test: 687.8569 [179.77], Avg: 584.0051 (0.010)
Ep: 492, Reward: 899.8123, Test: 756.4818 [181.74], Avg: 583.0929 (0.010)
Ep: 493, Reward: 788.2467, Test: 784.4160 [89.48], Avg: 582.5823 (0.010)
Ep: 494, Reward: 862.0614, Test: 798.6142 [135.15], Avg: 582.1309 (0.010)
Ep: 495, Reward: 693.4349, Test: 817.3390 [93.58], Avg: 581.4519 (0.010)
Ep: 496, Reward: 754.3632, Test: 712.4455 [264.76], Avg: 583.0572 (0.010)
Ep: 497, Reward: 719.4203, Test: 791.2036 [104.06], Avg: 584.0809 (0.010)
Ep: 498, Reward: 769.9903, Test: 824.2708 [169.48], Avg: 585.0846 (0.010)
Ep: 499, Reward: 715.4836, Test: 713.8156 [230.00], Avg: 583.7342 (0.010)
